class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
2.0,0.723751425743103,-0.049298275262117386,-0.6429136991500854,0.9993287920951843,0.7351830005645752,-0.0658421441912651,-0.6246672868728638,0.9983863234519958,0.7381072640419006,-0.06376408040523529,-0.6246627569198608,0.9983199238777161,0.743144154548645,-0.06164022535085678,-0.6246997714042664,0.9983764886856079,0.7168214917182922,-0.07091225683689117,-0.6326910853385925,0.998424768447876,0.7098531126976013,-0.07260485738515854,-0.6328373551368713,0.9984133839607239,0.7029224038124084,-0.07421259582042694,-0.6330118179321289,0.9986092448234558,0.7418333292007446,-0.044657912105321884,-0.4518473744392395,0.9975517392158508,0.6751464605331421,-0.060414187610149384,-0.5013527870178223,0.9980935454368591,0.7184876799583435,-0.012889953330159187,-0.5771680474281311,0.9993987083435059,0.6978417038917542,-0.021210603415966034,-0.5882750153541565,0.9994319081306458,0.7682838439941406,0.07969338446855545,-0.3204357922077179,0.9998294711112976,0.5847179293632507,0.06129017844796181,-0.3656616508960724,0.9998632073402405,0.762403130531311,0.27199873328208923,-0.23986616730690002,0.9374439120292664,0.546509861946106,0.24493540823459625,-0.2868003845214844,0.9767126441001892,0.7441053986549377,0.431616872549057,-0.3841698467731476,0.8698987364768982,0.5556029677391052,0.4154348075389862,-0.3513948321342468,0.9600224494934082,0.7352703809738159,0.48373496532440186,-0.43400460481643677,0.8086399435997009,0.5470534563064575,0.46138516068458557,-0.39272451400756836,0.9238341450691223,0.7177883982658386,0.4767650067806244,-0.4782128930091858,0.820829451084137,0.5642196536064148,0.4642828106880188,-0.4410758912563324,0.9298578500747681,0.7170141935348511,0.4584095776081085,-0.4038260877132416,0.8051027059555054,0.5701860189437866,0.4478839039802551,-0.3702159523963928,0.9200553297996521,0.7060645818710327,0.40663212537765503,0.0007187661831267178,0.9990698099136353,0.598359227180481,0.39700809121131897,-0.0010275773238390684,0.9991977214813232,0.7624212503433228,0.6344665288925171,-0.012890445999801159,0.9776408076286316,0.5188580751419067,0.6354036927223206,0.03287404403090477,0.9756918549537659,0.8144432306289673,0.8688027858734131,0.2658739686012268,0.9609565734863281,0.44024744629859924,0.8385848999023438,0.32084012031555176,0.9661524295806885,0.8053089380264282,0.8949379324913025,0.28084075450897217,0.7488183379173279,0.44996437430381775,0.8666459918022156,0.33877548575401306,0.7563064098358154,0.8161911964416504,0.9483692049980164,0.06241516023874283,0.9433344602584839,0.40141525864601135,0.9221941232681274,0.12534670531749725,0.9498785138130188
2.0,0.6470410823822021,0.013189214281737804,-0.7462579011917114,0.9994857311248779,0.6600226759910583,-0.007456858176738024,-0.7347981929779053,0.998607337474823,0.6658972501754761,-0.0008025604765862226,-0.7347608208656311,0.9985446929931641,0.6719859838485718,0.0009814926888793707,-0.7348287105560303,0.9985468983650208,0.6398670077323914,-0.005356901325285435,-0.7436894178390503,0.9987372159957886,0.6335262060165405,-0.005908004939556122,-0.743852436542511,0.9987311959266663,0.6271045207977295,-0.006251655984669924,-0.7439221143722534,0.9988606572151184,0.675508439540863,0.002454479457810521,-0.5598335862159729,0.9976531267166138,0.6086622476577759,-0.007301507983356714,-0.6018263101577759,0.9983885884284973,0.6518243551254272,0.03673609718680382,-0.6706355810165405,0.9994969964027405,0.6326488852500916,0.03503333404660225,-0.6832127571105957,0.9995484352111816,0.7064576148986816,0.0934215784072876,-0.38098272681236267,0.9998750686645508,0.5343877673149109,0.08958766609430313,-0.4223363399505615,0.9999169707298279,0.7219281196594238,0.2833467721939087,-0.26245802640914917,0.9319507479667664,0.5070628523826599,0.2736840546131134,-0.3115554451942444,0.9785689115524292,0.6996470093727112,0.4380391240119934,-0.376792311668396,0.8557100892066956,0.5132958292961121,0.43632516264915466,-0.36570999026298523,0.959807276725769,0.7053629755973816,0.4905964434146881,-0.4209964871406555,0.7833368182182312,0.5145532488822937,0.4816630482673645,-0.40337926149368286,0.9223542809486389,0.6918400526046753,0.49176132678985596,-0.470065176486969,0.7980083227157593,0.5305861234664917,0.481787770986557,-0.4503447115421295,0.9284207820892334,0.6854925751686096,0.47289639711380005,-0.39745813608169556,0.7818846106529236,0.532463550567627,0.46583500504493713,-0.3831145763397217,0.9182222485542297,0.671430230140686,0.41445058584213257,0.01083981990814209,0.9993369579315186,0.563697099685669,0.41525641083717346,-0.011148130521178246,0.9994404315948486,0.7435820698738098,0.6415442824363708,-0.008065092377364635,0.9824085235595703,0.504872739315033,0.6406825184822083,-0.00673558097332716,0.9814096093177795,0.8104667663574219,0.8689451813697815,0.1494283527135849,0.973587155342102,0.4296267032623291,0.8442331552505493,0.18466642498970032,0.9747141599655151,0.8014446496963501,0.8924599885940552,0.15139642357826233,0.7931523323059082,0.43673092126846313,0.8743881583213806,0.1910269558429718,0.7631034851074219,0.8250079154968262,0.9409038424491882,-0.04193725436925888,0.9580814242362976,0.3992224931716919,0.9189817309379578,-0.012958909384906292,0.95923912525177
2.0,0.642886757850647,-0.01433573104441166,-0.6436144113540649,0.9995775818824768,0.6566320657730103,-0.01664465107023716,-0.640460729598999,0.9988493323326111,0.661174476146698,-0.01583734340965748,-0.6403912305831909,0.998812198638916,0.665398359298706,-0.011178920045495033,-0.6403996348381042,0.9988119006156921,0.6392580270767212,-0.01680764928460121,-0.6490510702133179,0.9989690184593201,0.6329203248023987,-0.01783819869160652,-0.6492239236831665,0.9989696741104126,0.6265099048614502,-0.018864190205931664,-0.6493754386901855,0.999062716960907,0.6692479252815247,0.006564664654433727,-0.514891505241394,0.9980052709579468,0.6078808903694153,-0.017306732013821602,-0.5473029017448425,0.9986274838447571,0.6412966847419739,0.01569129154086113,-0.582557737827301,0.9995783567428589,0.6272766590118408,0.015021252445876598,-0.5946849584579468,0.9996257424354553,0.700673520565033,0.08320797979831696,-0.3615514039993286,0.999891459941864,0.530549168586731,0.08973831683397293,-0.3967856764793396,0.9999302625656128,0.7193965911865234,0.2686646282672882,-0.25107425451278687,0.9377327561378479,0.49403032660484314,0.286729633808136,-0.29611989855766296,0.9801797270774841,0.6966761350631714,0.4308831989765167,-0.3480093479156494,0.8540166616439819,0.5094105005264282,0.44462141394615173,-0.3052893877029419,0.9561048150062561,0.703760027885437,0.4834701418876648,-0.3833672106266022,0.7719253897666931,0.514144778251648,0.4932096302509308,-0.3325536251068115,0.9125081300735474,0.6889249086380005,0.4808632731437683,-0.4305531084537506,0.7880094051361084,0.5310831069946289,0.48699676990509033,-0.38463276624679565,0.9193246364593506,0.684135377407074,0.46331551671028137,-0.3670903444290161,0.769281804561615,0.5327962636947632,0.4705612361431122,-0.3229844868183136,0.9085810780525208,0.672172486782074,0.4148922562599182,0.008165552280843258,0.9994401931762695,0.5607876777648926,0.4143909811973572,-0.008470703847706318,0.9995071291923523,0.7383185625076294,0.6404479742050171,0.018226101994514465,0.9849274158477783,0.5024562478065491,0.642389714717865,0.028333762660622597,0.9829704165458679,0.8100872039794922,0.864538311958313,0.19715723395347595,0.979462742805481,0.4340417981147766,0.8461253046989441,0.2515828013420105,0.976801335811615,0.8013443946838379,0.8892813324928284,0.203299880027771,0.8085602521896362,0.44114941358566284,0.8759206533432007,0.26374486088752747,0.7531193494796753,0.8189889788627625,0.9320401549339294,0.000965340354014188,0.9652132987976074,0.4012436866760254,0.9121004939079285,0.0766252875328064,0.9607405066490173
2.0,0.6425002217292786,-0.02248445525765419,-0.660776674747467,0.9995933175086975,0.6570628881454468,-0.028538918122649193,-0.65628981590271,0.9989952445030212,0.6615248918533325,-0.028396856039762497,-0.6562556028366089,0.9990332722663879,0.6659921407699585,-0.028221899643540382,-0.6563059091567993,0.9990763068199158,0.6410771608352661,-0.029833031818270683,-0.6614190936088562,0.9990019202232361,0.6353133916854858,-0.030181515961885452,-0.6614936590194702,0.998976469039917,0.6292734742164612,-0.030791789293289185,-0.6615973711013794,0.998988151550293,0.6706457138061523,0.004341741558164358,-0.507940411567688,0.9984205961227417,0.6132739782333374,-0.02533387579023838,-0.5238890051841736,0.9981710314750671,0.6431825160980225,0.009698697365820408,-0.5983356237411499,0.9995741248130798,0.6297205090522766,0.010805276222527027,-0.6084684133529663,0.9995282292366028,0.7051993608474731,0.07674512267112732,-0.38526707887649536,0.9999027848243713,0.5330705046653748,0.0884428396821022,-0.34434372186660767,0.9998515248298645,0.7282554507255554,0.2607240676879883,-0.2741541266441345,0.9536811709403992,0.49472856521606445,0.2533498704433441,-0.21494576334953308,0.9471278190612793,0.7199333906173706,0.43009647727012634,-0.36639341711997986,0.8793351650238037,0.49439606070518494,0.397737056016922,-0.24797454476356506,0.8624016642570496,0.7227049469947815,0.4807685613632202,-0.40102165937423706,0.7945530414581299,0.48577389121055603,0.4252622425556183,-0.2712409496307373,0.7950206398963928,0.7048944234848022,0.4758110046386719,-0.4571056365966797,0.8123670816421509,0.4964371621608734,0.42129525542259216,-0.3270140290260315,0.8092652559280396,0.7001363039016724,0.4586074948310852,-0.38691774010658264,0.7879518866539001,0.5045082569122314,0.41222602128982544,-0.2707782983779907,0.7962219715118408,0.6728847622871399,0.4147205948829651,0.004060214851051569,0.9994627237319946,0.5641869902610779,0.4157648980617523,-0.0042677270248532295,0.9994914531707764,0.7385596036911011,0.6382895112037659,0.06710106879472733,0.9852499961853027,0.502486526966095,0.6425796151161194,0.05147329717874527,0.9832476377487183,0.8077973127365112,0.8552233576774597,0.2945146858692169,0.9839321970939636,0.4248949885368347,0.855339765548706,0.3017943799495697,0.9768117666244507,0.79818195104599,0.8825711607933044,0.3049318194389343,0.8099216222763062,0.42897582054138184,0.8886536359786987,0.31626516580581665,0.7132013440132141,0.8089488744735718,0.9181640148162842,0.09191610664129257,0.9692069292068481,0.39841488003730774,0.9075291156768799,0.11455117166042328,0.9581769108772278
2.0,0.6274929046630859,-0.02640496753156185,-0.6209591627120972,0.9994590282440186,0.6408987045288086,-0.03161188215017319,-0.6110159754753113,0.998540997505188,0.6474350690841675,-0.027822593227028847,-0.6109538674354553,0.9987343549728394,0.6534762978553772,-0.020818090066313744,-0.6109660863876343,0.9988372325897217,0.6205622553825378,-0.051427967846393585,-0.6043606400489807,0.9984311461448669,0.614693820476532,-0.05105118080973625,-0.6044501662254333,0.9984220266342163,0.6085947751998901,-0.05073634162545204,-0.6045005321502686,0.9983281493186951,0.6610230207443237,-0.005574854556471109,-0.4744397699832916,0.997981607913971,0.5974010229110718,-0.03759371489286423,-0.44876375794410706,0.9963552951812744,0.6346563100814819,0.0032372039277106524,-0.5641946196556091,0.9993343353271484,0.6164696216583252,0.003075157990679145,-0.5559598207473755,0.9991110563278198,0.7071748375892639,0.07732849568128586,-0.3608352839946747,0.9998883008956909,0.5362156629562378,0.07904186099767685,-0.28842979669570923,0.9998192191123962,0.7316784858703613,0.26037636399269104,-0.2642259895801544,0.9608715176582336,0.49163690209388733,0.21756063401699066,-0.1427401751279831,0.940612256526947,0.7217096090316772,0.42757660150527954,-0.3391079008579254,0.8896726369857788,0.494745671749115,0.3645043969154358,-0.18284140527248383,0.8369359374046326,0.7228389382362366,0.47513458132743835,-0.3740278482437134,0.8086613416671753,0.4889678955078125,0.398500919342041,-0.20911960303783417,0.7574885487556458,0.7049927115440369,0.47117117047309875,-0.42137041687965393,0.8236783146858215,0.5001398921012878,0.3923252820968628,-0.25888970494270325,0.7725604772567749,0.7014983296394348,0.45434072613716125,-0.3567403256893158,0.7971314191818237,0.5053426027297974,0.38228100538253784,-0.20300526916980743,0.7555350065231323,0.6747546792030334,0.4094841182231903,-0.009117971174418926,0.9993913173675537,0.5643520951271057,0.4026843011379242,0.008845094591379166,0.9994413256645203,0.7370297312736511,0.6361412405967712,0.058258891105651855,0.9860787391662598,0.5016395449638367,0.6309757828712463,0.02402990683913231,0.9865999817848206,0.8074541091918945,0.8561546206474304,0.2843542695045471,0.9866818189620972,0.42632681131362915,0.8510558009147644,0.24336084723472595,0.9814348816871643,0.7982615232467651,0.8824630975723267,0.294792503118515,0.8104101419448853,0.4364263415336609,0.8815752863883972,0.25458842515945435,0.7395597696304321,0.8115968704223633,0.9283985495567322,0.07611455023288727,0.973135769367218,0.3968321979045868,0.9141079187393188,0.047797705978155136,0.9648074507713318
2.0,0.6291054487228394,-0.03875798359513283,-0.617716908454895,0.9994752407073975,0.6400667428970337,-0.06228559836745262,-0.6006036996841431,0.9985504150390625,0.6458157300949097,-0.04483494907617569,-0.6005836725234985,0.998786211013794,0.6510711312294006,-0.042348314076662064,-0.600623369216919,0.9988812804222107,0.623530924320221,-0.0617445670068264,-0.5992854237556458,0.9984142780303955,0.6181644201278687,-0.061200808733701706,-0.5993720293045044,0.99844890832901,0.6125615239143372,-0.060683030635118484,-0.5994054675102234,0.9983331561088562,0.661454439163208,-0.012691888026893139,-0.45560866594314575,0.9980708360671997,0.6013597249984741,-0.04527485370635986,-0.44803494215011597,0.9962443709373474,0.6358205676078796,-0.007932286709547043,-0.5548902750015259,0.9993100762367249,0.6177386045455933,-0.00960077065974474,-0.5530813932418823,0.9990354776382446,0.7073804140090942,0.07545590400695801,-0.3436145782470703,0.9998779892921448,0.537692666053772,0.07402126491069794,-0.28857165575027466,0.9998002648353577,0.7327412366867065,0.2581547498703003,-0.2490086555480957,0.9668954014778137,0.4920765459537506,0.2245425581932068,-0.1466127336025238,0.9437386393547058,0.7226430177688599,0.422885924577713,-0.32601797580718994,0.9015021324157715,0.4957619607448578,0.3658865690231323,-0.1656455248594284,0.8393787741661072,0.7227513194084167,0.46878761053085327,-0.36186879873275757,0.8261189460754395,0.4899606704711914,0.40276703238487244,-0.19645841419696808,0.7541701197624207,0.7050116658210754,0.4655471444129944,-0.40892481803894043,0.8384894728660583,0.5016039609909058,0.3960477411746979,-0.24622328579425812,0.768811821937561,0.7021505236625671,0.44968506693840027,-0.34379878640174866,0.8114107847213745,0.5065709352493286,0.3849605917930603,-0.185438871383667,0.750031054019928,0.6752471327781677,0.4070841073989868,-0.011794649064540863,0.999357283115387,0.5640332102775574,0.4004235863685608,0.01154119148850441,0.9994450807571411,0.7355214953422546,0.6354454755783081,0.057655833661556244,0.9852416515350342,0.5046950578689575,0.6284876465797424,0.030749883502721786,0.9878671765327454,0.8055329322814941,0.8552240133285522,0.2927197813987732,0.9869812726974487,0.4251077175140381,0.8496480584144592,0.2687162756919861,0.9831948280334473,0.7970965504646301,0.8806383609771729,0.30356577038764954,0.7863412499427795,0.43907642364501953,0.8795346021652222,0.2819623351097107,0.7471895813941956,0.8108838200569153,0.9285987615585327,0.08270083367824554,0.9725280404090881,0.3943084478378296,0.9163406491279602,0.06852398067712784,0.9666261672973633
2.0,0.6389546990394592,-0.04019126668572426,-0.6310675740242004,0.9995405077934265,0.649493396282196,-0.05292172729969025,-0.6128430366516113,0.9987281560897827,0.6543971300125122,-0.05154966935515404,-0.6128390431404114,0.9989405274391174,0.6597095727920532,-0.04179169237613678,-0.6128668785095215,0.999014675617218,0.6336511373519897,-0.059445422142744064,-0.6183382272720337,0.9986072778701782,0.6274206638336182,-0.05918435752391815,-0.6184428334236145,0.9986433386802673,0.6211796402931213,-0.0589287243783474,-0.6185094118118286,0.9985384941101074,0.6672350168228149,-0.026245659217238426,-0.45345252752304077,0.9983233213424683,0.6050872802734375,-0.04392737150192261,-0.4691483974456787,0.9966742992401123,0.6424220204353333,-0.006852214690297842,-0.5663380026817322,0.9994012713432312,0.623202919960022,-0.008631785400211811,-0.5721535086631775,0.9991627335548401,0.7089656591415405,0.07574677467346191,-0.33777284622192383,0.9998838901519775,0.5374614000320435,0.07465362548828125,-0.3067444860935211,0.9998029470443726,0.7328043580055237,0.25914013385772705,-0.23903262615203857,0.9721714854240417,0.49311304092407227,0.2309332937002182,-0.17086298763751984,0.9514835476875305,0.7226446866989136,0.4243496358394623,-0.3468529284000397,0.9147971272468567,0.4962173402309418,0.37187936902046204,-0.21588334441184998,0.8618835806846619,0.7222354412078857,0.4692979156970978,-0.38913363218307495,0.8458632826805115,0.49052858352661133,0.4090830385684967,-0.24773335456848145,0.7809901237487793,0.705048680305481,0.46588924527168274,-0.43542999029159546,0.8564169406890869,0.5022237300872803,0.40219491720199585,-0.2986642122268677,0.7944638133049011,0.7024254202842712,0.45014551281929016,-0.3659496307373047,0.8315422534942627,0.507097601890564,0.3909495770931244,-0.23671014606952667,0.7763416171073914,0.6754360198974609,0.409963458776474,-0.01050112210214138,0.9993255138397217,0.5639562010765076,0.40538328886032104,0.010256356559693813,0.9994304776191711,0.7342353463172913,0.637008011341095,0.0913403332233429,0.9812949299812317,0.5069360136985779,0.6312007308006287,0.062093861401081085,0.9858330488204956,0.8036053776741028,0.8540363907814026,0.34196245670318604,0.9825412631034851,0.4300169050693512,0.8492357730865479,0.3237236738204956,0.9799079298973083,0.7940695285797119,0.8739286661148071,0.35513657331466675,0.741718053817749,0.4433439373970032,0.8793675303459167,0.339896023273468,0.7295653820037842,0.8094914555549622,0.9285613298416138,0.14713144302368164,0.9649806022644043,0.3989589512348175,0.9163462519645691,0.1399737447500229,0.9601670503616333
2.0,0.6442157030105591,-0.03448810055851936,-0.6505395174026489,0.9996156692504883,0.6560319662094116,-0.03625292703509331,-0.6321132779121399,0.9989897608757019,0.6619232892990112,-0.03282606974244118,-0.6321211457252502,0.9991549253463745,0.6677470803260803,-0.028958063572645187,-0.6321605443954468,0.9992194771766663,0.6372836828231812,-0.048290736973285675,-0.635628342628479,0.9988536238670349,0.6310344934463501,-0.05163983255624771,-0.6357375383377075,0.9988568425178528,0.6245277523994446,-0.05159178748726845,-0.6358116269111633,0.9987426400184631,0.6718658804893494,-0.01297474093735218,-0.4668494760990143,0.99870765209198,0.6072603464126587,-0.031651075929403305,-0.48195967078208923,0.9971770644187927,0.6476258635520935,-0.0047726440243422985,-0.5848631262779236,0.9995363354682922,0.6306800246238708,-0.00662575475871563,-0.5891233086585999,0.999322235584259,0.7112404704093933,0.07990598678588867,-0.34669965505599976,0.9999038577079773,0.5387412309646606,0.07664558291435242,-0.32253769040107727,0.9997694492340088,0.7335329055786133,0.26379096508026123,-0.25863534212112427,0.9772481918334961,0.49810367822647095,0.2433757781982422,-0.19483092427253723,0.947891116142273,0.7215379476547241,0.4253523647785187,-0.3730561137199402,0.9260143041610718,0.4935704171657562,0.39204221963882446,-0.24879670143127441,0.8555062413215637,0.7212290167808533,0.47265052795410156,-0.4145452082157135,0.8611099123954773,0.4861166477203369,0.4346337616443634,-0.28293853998184204,0.771194338798523,0.7044311761856079,0.46951913833618164,-0.4631674885749817,0.8706580996513367,0.4964817464351654,0.429440438747406,-0.33662813901901245,0.786163330078125,0.701734185218811,0.45279961824417114,-0.3925025165081024,0.8479641079902649,0.5015720129013062,0.41438567638397217,-0.27151089906692505,0.7702664136886597,0.6775471568107605,0.41245415806770325,-0.0067831664346158504,0.9993941783905029,0.5652376413345337,0.4078924357891083,0.006590290926396847,0.9994090795516968,0.7333834767341614,0.6343724727630615,0.08597196638584137,0.9809163808822632,0.5098149180412292,0.6318293213844299,0.07479292899370193,0.9846166968345642,0.8016451001167297,0.851680338382721,0.3370805084705353,0.9820743799209595,0.43266376852989197,0.8456479907035828,0.35602691769599915,0.978563666343689,0.7912474870681763,0.8706477284431458,0.3500658869743347,0.7245630621910095,0.4437481462955475,0.8767374753952026,0.37388280034065247,0.7152940630912781,0.8076673746109009,0.9257932901382446,0.13660773634910583,0.9634648561477661,0.39892664551734924,0.9141641855239868,0.17054402828216553,0.9561701416969299
2.0,0.636633574962616,-0.024638384580612183,-0.683720588684082,0.9997038245201111,0.6500664949417114,-0.03028404712677002,-0.6733934879302979,0.999183177947998,0.6560976505279541,-0.02637368068099022,-0.6733587384223938,0.9992774724960327,0.6622987389564514,-0.022770531475543976,-0.6734033823013306,0.999295711517334,0.6318432688713074,-0.03400155529379845,-0.6784541010856628,0.9991652965545654,0.6259300112724304,-0.03218452259898186,-0.6786044239997864,0.999190092086792,0.6193975210189819,-0.031162137165665627,-0.6787003874778748,0.9991413354873657,0.6678980588912964,-0.005312964785844088,-0.5244479179382324,0.9987143278121948,0.6044552326202393,-0.020799437537789345,-0.5470548868179321,0.9981263875961304,0.6392198801040649,0.0031108930706977844,-0.6199432611465454,0.9996219873428345,0.6216114163398743,0.004169799853116274,-0.6262965798377991,0.9995419383049011,0.7100420594215393,0.07662253826856613,-0.3842153549194336,0.9998956322669983,0.5377773642539978,0.08631961047649384,-0.393797367811203,0.9998513460159302,0.733742356300354,0.266716331243515,-0.2837364673614502,0.9771538376808167,0.5073271989822388,0.28800925612449646,-0.2881756126880646,0.9679710268974304,0.7206426858901978,0.4332081079483032,-0.38597625494003296,0.9249674677848816,0.5131190419197083,0.44516220688819885,-0.32441794872283936,0.9093070030212402,0.7253004312515259,0.4878292977809906,-0.4270138144493103,0.855509340763092,0.5136769413948059,0.4943676292896271,-0.3586633801460266,0.8409671187400818,0.7075058221817017,0.4851667284965515,-0.471733033657074,0.865990936756134,0.5311850905418396,0.490044504404068,-0.4019341468811035,0.8516110181808472,0.703253448009491,0.4649258255958557,-0.4044343829154968,0.8468372821807861,0.5356930494308472,0.4727540910243988,-0.3404082953929901,0.8389846086502075,0.6790765523910522,0.4116760492324829,0.001547768828459084,0.9993665218353271,0.5682051777839661,0.4113871455192566,-0.0019242477137595415,0.9994482398033142,0.7398422956466675,0.6383056640625,0.06719742715358734,0.9827879071235657,0.5113557577133179,0.6408965587615967,0.05079435184597969,0.984828531742096,0.8020132780075073,0.850545346736908,0.277810275554657,0.983035147190094,0.42975759506225586,0.849622368812561,0.2776963412761688,0.9793072938919067,0.7946702241897583,0.872450053691864,0.2872922718524933,0.7475088834762573,0.43887829780578613,0.8806706666946411,0.2907316982746124,0.7246130704879761,0.8107134699821472,0.9300913214683533,0.09288832545280457,0.9642933011054993,0.3945368528366089,0.9196972250938416,0.10017456859350204,0.9561900496482849
1.0,0.5904870629310608,-0.009119988419115543,-0.7454448342323303,0.9994941353797913,0.6022860407829285,-0.038020145148038864,-0.7461651563644409,0.9980021119117737,0.6095394492149353,-0.03925945609807968,-0.7460970282554626,0.9979999661445618,0.6167757511138916,-0.04023055359721184,-0.7461329102516174,0.9979031682014465,0.5779844522476196,-0.036982543766498566,-0.7398340106010437,0.9983267784118652,0.5725105404853821,-0.03568507358431816,-0.7398931384086609,0.9982821941375732,0.5653255581855774,-0.03633982688188553,-0.7399107813835144,0.9982524514198303,0.6275795698165894,-0.043923575431108475,-0.594901978969574,0.9970312118530273,0.5518491268157959,-0.04201700910925865,-0.5651527643203735,0.9975206255912781,0.5996228456497192,0.016400188207626343,-0.6758647561073303,0.9993981719017029,0.5780729055404663,0.018624093383550644,-0.6678177118301392,0.9994521737098694,0.6808884143829346,0.04592478275299072,-0.43029361963272095,0.999926745891571,0.4949719309806824,0.04481925070285797,-0.32346194982528687,0.9999644756317139,0.6937676668167114,0.2339971661567688,-0.2568981349468231,0.9681851267814636,0.47459906339645386,0.23631738126277924,-0.12710289657115936,0.9564730525016785,0.677470326423645,0.4150497019290924,-0.317250519990921,0.8976346254348755,0.48315802216529846,0.40953582525253296,-0.18213599920272827,0.8884498476982117,0.6772506833076477,0.461707204580307,-0.35168200731277466,0.8289183378219604,0.4825623035430908,0.4625381827354431,-0.19993169605731964,0.8217175006866455,0.6609596014022827,0.460694819688797,-0.40528473258018494,0.8367582559585571,0.49794259667396545,0.4592169523239136,-0.2603376507759094,0.8281728625297546,0.6581003665924072,0.44238170981407166,-0.3343537747859955,0.8186857104301453,0.5014780759811401,0.4401243329048157,-0.20427682995796204,0.8102782964706421,0.643464982509613,0.3765054941177368,-0.015296416357159615,0.9994530081748962,0.5331469178199768,0.3754167854785919,0.01512149441987276,0.9996407628059387,0.650500476360321,0.6429164409637451,-0.008617929182946682,0.9849426746368408,0.5272449851036072,0.6498890519142151,0.029483120888471603,0.99027419090271,0.679635763168335,0.8657163977622986,0.19854609668254852,0.9871304631233215,0.4971729815006256,0.8660899996757507,0.25179481506347656,0.9872799515724182,0.6719834208488464,0.8972017168998718,0.20470838248729706,0.8849936127662659,0.5091778039932251,0.8921868205070496,0.2608385682106018,0.8731973767280579,0.7057958841323853,0.9486716389656067,-0.016785982996225357,0.9794372320175171,0.4641350209712982,0.9452878832817078,0.05240282416343689,0.9795636534690857
