class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
-1,0.583539188,0.186626375,-0.459638298,0.999996841,0.592560232,0.162787527,-0.445559084,0.999989867,0.598693192,0.162045285,-0.4456366,0.999990642,0.603859901,0.161524609,-0.445765436,0.999989569,0.575055659,0.162943974,-0.445533514,0.999988973,0.569576859,0.162746415,-0.445542037,0.99998939,0.563758016,0.16264376,-0.445561558,0.999987662,0.610160947,0.163176328,-0.29108426,0.999988794,0.556811452,0.166095063,-0.291994035,0.999986827,0.59527123,0.207807437,-0.395133972,0.999996483,0.572797716,0.209830627,-0.395499289,0.999996006,0.669785738,0.284668624,-0.160798699,0.999992609,0.503893077,0.281201869,-0.160671994,0.999984622,0.709835827,0.439272314,-0.066268273,0.997852921,0.462472349,0.434442192,-0.097653233,0.994035006,0.750050604,0.568147659,-0.22419329,0.996644258,0.423305809,0.576213181,-0.257618934,0.990693867,0.764945686,0.611031294,-0.269653052,0.990711927,0.409862697,0.618406177,-0.301397234,0.980316699,0.75869453,0.60914582,-0.331090748,0.992191553,0.413661093,0.616501868,-0.365441442,0.982807219,0.752929568,0.59793663,-0.251886576,0.991314352,0.41981706,0.606278837,-0.286966801,0.98089689,0.632745624,0.598505199,-0.000339038,0.997641027,0.546106756,0.597347975,0.000559307,0.99736613,0.625706911,0.844260752,-0.080080643,0.879280269,0.559982061,0.843118727,-0.05818928,0.869578242,0.623749375,1.073640823,0.131447226,0.626893699,0.561503649,1.021158695,0.109889269,0.619036019,0.619022489,1.100746989,0.142032146,0.4168185,0.57156527,1.098811626,0.116932034,0.32115227,0.623833537,1.155991077,-0.022877285,0.507485271,0.570972502,1.155500174,-0.072691455,0.491143197
-1,0.583533943,0.187142327,-0.455597311,0.999996841,0.592556477,0.163230494,-0.441874355,0.999989808,0.598686755,0.162492946,-0.441948503,0.999990642,0.603855491,0.161958978,-0.442074865,0.99998951,0.575056612,0.163433596,-0.441204965,0.999988914,0.569581389,0.163238525,-0.441215932,0.999989331,0.563764393,0.163163871,-0.441229492,0.999987543,0.610144973,0.163517013,-0.289667279,0.999988794,0.556790829,0.166598141,-0.2881262,0.999986768,0.595260024,0.208212242,-0.392055988,0.999996483,0.572804987,0.210268125,-0.391611069,0.999995947,0.669775307,0.284694016,-0.160371348,0.999992728,0.503969431,0.281246036,-0.159781009,0.999984682,0.70982337,0.439127386,-0.066382542,0.997857213,0.462727934,0.434420109,-0.097548664,0.994047165,0.750138462,0.568159103,-0.224639863,0.996645987,0.42329964,0.576341927,-0.254763097,0.990559101,0.765147984,0.610973179,-0.270055443,0.990707457,0.40991354,0.61845386,-0.297952056,0.980053425,0.758817554,0.609007061,-0.331300288,0.992194712,0.413668305,0.616580427,-0.360806286,0.982582986,0.753028333,0.597794533,-0.252264798,0.991317511,0.419814169,0.606368601,-0.283701479,0.980643094,0.632577538,0.598544419,-4.43E-05,0.997631431,0.546037138,0.597231925,0.000266816,0.997328877,0.625646889,0.844259679,-0.079861954,0.876560986,0.559691668,0.841876566,-0.057243198,0.867565155,0.624460638,1.073457718,0.127228618,0.62040472,0.561408162,1.020694494,0.110557996,0.61335218,0.619771063,1.100327015,0.137515813,0.413203776,0.571412623,1.09824729,0.117700435,0.317020386,0.624691606,1.15576911,-0.030336384,0.501118064,0.571353316,1.155362368,-0.072600052,0.484754711
-1,0.583352387,0.187455237,-0.478193134,0.999996841,0.592401981,0.163493603,-0.464191139,0.999989748,0.598511338,0.162779525,-0.464259058,0.999990582,0.603761554,0.162224695,-0.464375317,0.99998939,0.574934244,0.163774595,-0.462722301,0.999988794,0.569495618,0.163594946,-0.462747872,0.999989212,0.563652694,0.163595259,-0.462762833,0.999987364,0.61007154,0.163785353,-0.309607595,0.999988735,0.556709349,0.167210624,-0.305288494,0.999986589,0.595123947,0.208555683,-0.413991868,0.999996424,0.572725296,0.210681245,-0.412578404,0.999995887,0.669766128,0.284841418,-0.177926257,0.999992669,0.503996551,0.281536311,-0.170334026,0.999984562,0.709814012,0.439156085,-0.085367396,0.997878671,0.462760508,0.434601724,-0.10389547,0.994041324,0.750299573,0.568142474,-0.244295597,0.996675909,0.42335096,0.577241242,-0.260405421,0.990548849,0.765515268,0.610761523,-0.290430248,0.990753949,0.410147756,0.619588792,-0.303295404,0.979992032,0.759052455,0.608671367,-0.351948768,0.992235661,0.413999557,0.617930353,-0.365586579,0.982530057,0.753210902,0.597396731,-0.271989405,0.99136436,0.420128286,0.607757628,-0.28901583,0.980581343,0.632310748,0.598593593,-0.000256781,0.997591436,0.546026587,0.597268164,0.000472409,0.997303724,0.625542521,0.842855453,-0.079071254,0.875705123,0.56023252,0.841708839,-0.05735125,0.867903829,0.624490857,1.067940116,0.142445281,0.61952728,0.562217772,1.020369053,0.110263444,0.61559391,0.619818509,1.093297839,0.154844314,0.415610135,0.573041797,1.095280409,0.11751572,0.319777727,0.624837518,1.148245573,-0.01053031,0.501014948,0.572633624,1.151653767,-0.073023543,0.486211419
-1,0.583172083,0.187722683,-0.484478056,0.999996781,0.59224695,0.163744301,-0.470348269,0.999989629,0.598325431,0.16305919,-0.47041291,0.999990463,0.603655279,0.162494078,-0.470523596,0.999989212,0.57482332,0.164066732,-0.468805373,0.999988616,0.569412768,0.163894162,-0.468831152,0.999989033,0.563549638,0.163934946,-0.468846262,0.999987125,0.609990239,0.16405426,-0.315250337,0.999988616,0.556636214,0.167658389,-0.31075424,0.999986351,0.594961762,0.20888035,-0.420156658,0.999996364,0.572636485,0.211004928,-0.418675989,0.999995828,0.669758439,0.284945995,-0.182725757,0.999992609,0.504003227,0.281754971,-0.174190193,0.999984443,0.709805489,0.439158469,-0.089502856,0.997899175,0.462793499,0.434742153,-0.106034137,0.994040489,0.750419259,0.568135321,-0.248129129,0.996703684,0.42339015,0.577902913,-0.262509912,0.990547776,0.765750885,0.610619485,-0.294283003,0.990797162,0.410326391,0.620396078,-0.305343062,0.979955912,0.759210706,0.60847199,-0.355912536,0.992272198,0.414214939,0.618789494,-0.367673188,0.982496858,0.753338158,0.597172439,-0.275858581,0.991406441,0.420324743,0.60863179,-0.291115105,0.980544806,0.632162511,0.598605037,-0.000392191,0.997555375,0.545997083,0.597245514,0.000604874,0.997286022,0.625469208,0.841300607,-0.075643606,0.875676692,0.560654521,0.840995133,-0.057287514,0.869002998,0.625175774,1.024724364,0.149299115,0.620506465,0.562612414,1.019817829,0.110145591,0.618802488,0.619826913,1.087550998,0.161772147,0.418946117,0.574176967,1.091402531,0.117417477,0.323158115,0.624857247,1.142551064,-0.003910003,0.502480388,0.573670864,1.147737861,-0.073239818,0.488692045
-1,0.583159864,0.187987655,-0.482743263,0.999996722,0.592238069,0.163964584,-0.468299866,0.99998945,0.598314166,0.163301364,-0.468368292,0.999990284,0.603647292,0.16275388,-0.468479931,0.999988973,0.574817538,0.164269373,-0.467078298,0.999988377,0.569411039,0.164096683,-0.467105716,0.999988794,0.563547432,0.164148569,-0.467122555,0.999986827,0.609969199,0.164317325,-0.312921941,0.999988437,0.55659318,0.167927265,-0.309773982,0.999986053,0.594934821,0.209175661,-0.418346226,0.999996305,0.572627187,0.21128951,-0.41726619,0.999995768,0.66972506,0.285021871,-0.181640714,0.999992549,0.503981054,0.282162458,-0.173279285,0.999984264,0.709798098,0.439132154,-0.08834599,0.997915387,0.462877363,0.435008973,-0.105346099,0.994006932,0.750568926,0.568125486,-0.24779813,0.996719241,0.423565775,0.578405976,-0.262261838,0.990543187,0.765987515,0.610417128,-0.293896824,0.990823925,0.410691917,0.620937467,-0.305294693,0.979942024,0.759358287,0.608192086,-0.355409741,0.992293715,0.414559454,0.619204283,-0.367485672,0.982486069,0.753463149,0.596901774,-0.275476485,0.991435587,0.420627266,0.609008491,-0.290984869,0.980527639,0.632083595,0.598828435,-0.000987988,0.997529924,0.545921206,0.597331822,0.001191957,0.997260809,0.625401676,0.840899765,-0.075296193,0.875977039,0.560672104,0.840904593,-0.056491632,0.869331062,0.625178754,1.026053429,0.152874768,0.621794701,0.56301111,1.01901865,0.111545786,0.621261537,0.620025754,1.085781097,0.165660635,0.421440929,0.574927032,1.089875102,0.119015634,0.326473564,0.624856114,1.141162872,0.00072972,0.504387379,0.574026704,1.146247387,-0.070043452,0.491210371
-1,0.583143771,0.188319623,-0.482868344,0.999996662,0.592231989,0.164209619,-0.468399435,0.999989331,0.598309159,0.163533553,-0.468471378,0.999990225,0.603644431,0.162966624,-0.468587071,0.999988854,0.574802518,0.164582774,-0.46731773,0.999988258,0.56939733,0.16442734,-0.467347711,0.999988675,0.563519359,0.16452302,-0.467365414,0.999986649,0.609961927,0.164500877,-0.312835068,0.999988377,0.556517184,0.168315262,-0.310305715,0.999985874,0.594925046,0.209502369,-0.418342352,0.999996245,0.572613597,0.211666048,-0.417448759,0.999995708,0.669718444,0.285030842,-0.181983069,0.99999249,0.503911555,0.28245768,-0.173731297,0.999984086,0.709818542,0.438974947,-0.08870361,0.997941434,0.462931454,0.436107725,-0.105791092,0.993983328,0.750850618,0.568170607,-0.24744606,0.996748865,0.423841625,0.579112232,-0.263049394,0.990555227,0.766300857,0.610377431,-0.29354009,0.990880489,0.411214441,0.621648848,-0.305987656,0.979974806,0.759483457,0.608124018,-0.354915559,0.992343485,0.415252298,0.619704485,-0.368382156,0.982519329,0.753574193,0.596865296,-0.275001615,0.991494358,0.421280921,0.609424591,-0.291709721,0.980540335,0.631991982,0.599158049,-0.001315149,0.997469366,0.545883775,0.59759748,0.001518998,0.99719584,0.625324488,0.840845942,-0.076037273,0.874144375,0.560730278,0.840962291,-0.056540061,0.867920756,0.625180185,1.035076618,0.151812568,0.61785084,0.563245654,1.018947482,0.110082768,0.620117605,0.62008822,1.086108446,0.164294824,0.421520412,0.574948013,1.089922071,0.117378339,0.327380121,0.62502867,1.141359687,-0.000888087,0.501261353,0.573972821,1.146293283,-0.071186945,0.489566594
-1,0.583137453,0.188536778,-0.4832986,0.999996603,0.592229426,0.164374024,-0.468725383,0.999989271,0.598306119,0.163691968,-0.468797982,0.999990165,0.603641331,0.16311799,-0.468914568,0.999988794,0.574794412,0.164783731,-0.467719018,0.999988139,0.569388866,0.164639547,-0.467749059,0.999988556,0.563500762,0.164761916,-0.467766106,0.999986529,0.609956622,0.164640397,-0.312930614,0.999988317,0.556457639,0.168586731,-0.310751855,0.999985695,0.594922245,0.209730238,-0.418695033,0.999996185,0.572608471,0.211920828,-0.417907566,0.999995649,0.669710934,0.285039067,-0.182318777,0.99999243,0.503865302,0.282698572,-0.173991904,0.999983907,0.709830523,0.438903302,-0.089145817,0.997964978,0.462969303,0.436753064,-0.105956674,0.99395752,0.751027226,0.568201125,-0.247631341,0.996778846,0.424034208,0.579613507,-0.263107508,0.990538895,0.766499162,0.610337973,-0.293756843,0.990941525,0.411596596,0.622102857,-0.305962205,0.979946733,0.759565592,0.608057022,-0.355042249,0.992396414,0.415754557,0.620067716,-0.368475139,0.982498348,0.753646731,0.596825063,-0.275109917,0.991552949,0.421758592,0.609775424,-0.291753501,0.980496407,0.631961226,0.599384427,-0.001548387,0.997420311,0.545875669,0.597819328,0.001751994,0.997141719,0.62530458,0.840825379,-0.076218352,0.872866333,0.56080693,0.841082811,-0.056527715,0.866987407,0.625213683,1.0427531,0.151585668,0.6152758,0.56355983,1.018952727,0.108787999,0.61940521,0.620230019,1.086268663,0.16388157,0.421767116,0.575062752,1.090030074,0.115893282,0.328190982,0.625250697,1.141659975,-0.002429789,0.49911955,0.57398504,1.146373868,-0.072691143,0.488367796
-1,0.583121002,0.188738495,-0.483248889,0.999996603,0.592227161,0.164522722,-0.468982309,0.999989271,0.598303378,0.163839802,-0.469050974,0.999990225,0.60363853,0.163255826,-0.469165891,0.999988794,0.574786663,0.164949447,-0.467912018,0.999988139,0.569380403,0.164806902,-0.467938274,0.999988556,0.563485563,0.164932951,-0.467951059,0.999986529,0.609952033,0.164774925,-0.314245135,0.999988377,0.556425929,0.168765217,-0.311632723,0.999985754,0.594915628,0.209936306,-0.418943644,0.999996185,0.572606266,0.212113664,-0.418042958,0.999995649,0.669702172,0.285043925,-0.183343664,0.99999243,0.503852427,0.282754034,-0.175120205,0.999983907,0.709827304,0.438761592,-0.090133712,0.997989774,0.463050276,0.437063366,-0.106847487,0.993989289,0.751253486,0.568242133,-0.248023897,0.996813715,0.424123853,0.57980144,-0.263216943,0.990586281,0.766732872,0.61027503,-0.29411903,0.9910146,0.411767334,0.622212052,-0.306087345,0.980026782,0.759712636,0.607968628,-0.355526507,0.992459297,0.416000217,0.620140254,-0.368608266,0.982572973,0.753781557,0.596777797,-0.275595307,0.991629481,0.421976477,0.609868765,-0.291860372,0.98057878,0.631883025,0.599374652,-0.001589543,0.997398436,0.54580617,0.59774518,0.001793086,0.997123778,0.625296056,0.840747058,-0.073874496,0.873330295,0.560798585,0.840873003,-0.056011457,0.867971063,0.625483334,1.043724537,0.151937544,0.615684271,0.563654363,1.018843532,0.108687267,0.621299803,0.620738268,1.085518599,0.164146215,0.423003852,0.575194061,1.089348912,0.115761541,0.330408931,0.625531316,1.141156435,-0.001445962,0.499352813,0.57412678,1.145774722,-0.072769128,0.489503205
-1,0.582931995,0.188928515,-0.494207472,0.999996603,0.592125833,0.164699063,-0.479827404,0.999989271,0.598190486,0.164028376,-0.479891002,0.999990225,0.603566527,0.163431019,-0.48000139,0.999988794,0.574699461,0.165141985,-0.478487581,0.999988019,0.569307208,0.164996207,-0.47851181,0.999988437,0.56339407,0.165113643,-0.478517622,0.999986291,0.609896541,0.165000841,-0.323427141,0.999988437,0.556357026,0.168960944,-0.31977886,0.999985456,0.594743371,0.210054666,-0.429338068,0.999996185,0.57247895,0.212241143,-0.42812866,0.999995649,0.669688582,0.285020828,-0.190156206,0.999992669,0.503831685,0.282923192,-0.179785341,0.999983788,0.709810555,0.438685596,-0.094828881,0.99805516,0.463227659,0.437160879,-0.108338572,0.994029999,0.751311958,0.568255663,-0.253127366,0.996899843,0.424476713,0.579903066,-0.264486581,0.990666747,0.766750634,0.610185325,-0.29961887,0.991196156,0.412281692,0.622297466,-0.307426989,0.980144083,0.759736359,0.60785234,-0.361152768,0.992608547,0.41673559,0.62023145,-0.370189369,0.982668579,0.753805041,0.59670651,-0.28075403,0.991801322,0.422689915,0.609952211,-0.293222398,0.98068434,0.631645501,0.599283159,-0.001877786,0.997433543,0.545686245,0.597638547,0.002080379,0.997135699,0.625247836,0.839260817,-0.075199261,0.875736475,0.56131351,0.839674056,-0.056005798,0.870942056,0.626567483,1.012706637,0.151209235,0.623150587,0.564596236,1.015874028,0.111523733,0.62828964,0.621435344,1.081623673,0.163354576,0.430488795,0.577953577,1.083148956,0.119110033,0.337677598,0.625813425,1.1375072,-0.002660294,0.50708586,0.577532291,1.140948653,-0.070159145,0.49683398
-1,0.582871497,0.188979521,-0.496314108,0.999996543,0.592091501,0.164741486,-0.481915087,0.999989152,0.598163843,0.164067939,-0.481975615,0.999990106,0.603553295,0.163464278,-0.482082367,0.999988675,0.574648082,0.165197462,-0.480615228,0.999987841,0.569262564,0.165058181,-0.480636775,0.999988258,0.563332498,0.165187925,-0.480645478,0.999986053,0.609891534,0.16506508,-0.324987978,0.999988317,0.556323528,0.169068381,-0.321584851,0.999985158,0.594726205,0.210098982,-0.431218445,0.999996185,0.572444201,0.2122944,-0.430090487,0.999995589,0.669682384,0.285018653,-0.190709025,0.999992669,0.503827929,0.28294453,-0.180811584,0.999983668,0.709807217,0.438680917,-0.09472248,0.998072922,0.463252306,0.437137902,-0.1086099,0.99401778,0.75132066,0.568244576,-0.253074944,0.996924698,0.424557388,0.579884708,-0.264419079,0.990633905,0.766758144,0.610108256,-0.299446374,0.991246223,0.412376404,0.622288823,-0.307314813,0.980058312,0.759724915,0.607801259,-0.361011535,0.992648005,0.416884124,0.620247424,-0.370118082,0.98258847,0.753795505,0.596683741,-0.28069669,0.991840422,0.422869295,0.609975755,-0.293164611,0.98059845,0.631522715,0.599273741,-0.001884571,0.997418404,0.545666575,0.597601175,0.002087474,0.997129917,0.625148416,0.838367164,-0.074638829,0.877202392,0.561510026,0.839302123,-0.056099772,0.872859836,0.626562059,1.030738592,0.151126713,0.627306938,0.565005422,1.016186953,0.11146158,0.63200134,0.62147826,1.08082974,0.163197249,0.433828175,0.578398526,1.083237886,0.118998028,0.340829402,0.625816643,1.136714339,-0.002852884,0.510936677,0.578082919,1.140929818,-0.071276143,0.500086069
-1,0.582804799,0.189354569,-0.501225591,0.999996483,0.592032731,0.165011585,-0.487022161,0.999988973,0.59810096,0.164325401,-0.487081766,0.999989986,0.603524923,0.163676664,-0.48719126,0.999988496,0.574558377,0.165523231,-0.485385329,0.999987543,0.569174409,0.165388301,-0.485406339,0.99998796,0.563212693,0.16554074,-0.48541373,0.999985695,0.609884739,0.165174022,-0.329228103,0.999988198,0.556270838,0.169345289,-0.323910087,0.999984741,0.594715536,0.210437059,-0.435557425,0.999996126,0.572390914,0.212633505,-0.433875233,0.99999553,0.669677258,0.284991294,-0.192465365,0.999992728,0.503847599,0.282979637,-0.181163892,0.99998349,0.709804535,0.438744575,-0.094832689,0.998083353,0.463271469,0.437133133,-0.108519539,0.993952453,0.751227915,0.568272352,-0.253081709,0.996924341,0.424623787,0.579713404,-0.264333904,0.990589023,0.766646504,0.610106707,-0.299295962,0.991237879,0.412412077,0.622178495,-0.307233125,0.97995311,0.759679854,0.607812643,-0.361029029,0.992633224,0.416968644,0.620204687,-0.370076984,0.98247993,0.753744543,0.596719682,-0.28074351,0.991825521,0.422999799,0.609907746,-0.293095499,0.980476141,0.631507397,0.599371195,-0.00225644,0.997450769,0.545704424,0.597849429,0.002455595,0.997149587,0.625168025,0.837923408,-0.077504687,0.880362689,0.561683416,0.839326143,-0.055239689,0.875427127,0.626511276,1.038289785,0.151398197,0.636198759,0.56622684,1.015022278,0.123128772,0.638237357,0.621498406,1.079417825,0.163640916,0.4396106,0.580521882,1.081522822,0.131716862,0.346395701,0.625408411,1.136292815,-0.003470246,0.519798636,0.579216838,1.140013576,-0.060438119,0.507299602
-1,0.582742512,0.189639673,-0.502660036,0.999996483,0.59198153,0.165232077,-0.488580614,0.999988794,0.598048806,0.16454193,-0.488639027,0.999989867,0.603500783,0.163863242,-0.488748729,0.999988317,0.574475765,0.165769309,-0.486819357,0.999987304,0.569091558,0.165633738,-0.486839682,0.999987721,0.563101292,0.165798187,-0.486847013,0.999985337,0.609876752,0.165291101,-0.33086431,0.999988019,0.556221128,0.169560358,-0.324848682,0.999984324,0.594701529,0.210709527,-0.436974108,0.999996066,0.57233423,0.212886751,-0.4350999,0.99999547,0.669672668,0.284974843,-0.193374962,0.999992728,0.503874838,0.282996625,-0.181575328,0.999983311,0.709801912,0.438785732,-0.094922639,0.998089671,0.463294029,0.437132686,-0.108381487,0.993896008,0.751170933,0.568280756,-0.252786815,0.996923447,0.424671322,0.579651713,-0.264318317,0.990546644,0.76658535,0.610102832,-0.298907936,0.991226614,0.412438482,0.622125208,-0.307174444,0.979854345,0.759648681,0.607821345,-0.360660166,0.992617249,0.417023808,0.620191336,-0.370100379,0.9823789,0.753709435,0.596746504,-0.280449569,0.991809726,0.423082024,0.609887838,-0.293113053,0.98036474,0.631487429,0.599417806,-0.002394676,0.997473598,0.545759082,0.597964227,0.002592158,0.997166693,0.62519896,0.837582052,-0.078115925,0.882876039,0.561873078,0.839333296,-0.05521087,0.877708077,0.626398921,1.042495012,0.152642518,0.643389106,0.566884279,1.014408231,0.124407306,0.643730462,0.621479809,1.078541994,0.165130749,0.444530457,0.581403613,1.080787659,0.133008018,0.351095736,0.625177443,1.135979176,-0.003741425,0.526949883,0.579742432,1.139605165,-0.05944122,0.513440549
-1,0.58266151,0.189678162,-0.500648856,0.999996483,0.591882229,0.165263027,-0.486534685,0.999988675,0.597917914,0.164572477,-0.486594737,0.999989748,0.603405356,0.163885012,-0.486705482,0.999988198,0.574410379,0.165825903,-0.485108435,0.999987125,0.569041193,0.165691108,-0.485131562,0.999987543,0.563051105,0.165867284,-0.485138327,0.999985158,0.609787583,0.165297553,-0.329858094,0.999987841,0.556196868,0.169628173,-0.323257148,0.999984086,0.59464705,0.210733488,-0.435344756,0.999996006,0.572296202,0.212926075,-0.433967888,0.99999541,0.669651031,0.28493908,-0.191240564,0.999992609,0.503913701,0.282999009,-0.179375201,0.999983251,0.709733367,0.438784063,-0.090366907,0.998077691,0.463307709,0.437118202,-0.10474398,0.993886352,0.75095427,0.568285346,-0.248406887,0.996898055,0.424782276,0.579162061,-0.262953758,0.99059391,0.766227603,0.610107124,-0.294534862,0.991155088,0.412546635,0.621700406,-0.306006968,0.979926944,0.759379983,0.607817829,-0.356568605,0.992550492,0.417200178,0.61973834,-0.369046479,0.982428432,0.753483057,0.596742272,-0.276191771,0.99173677,0.423263937,0.609262466,-0.29177916,0.980401456,0.631473005,0.599404097,-0.002390157,0.997477949,0.545767188,0.597981095,0.002588075,0.997186124,0.625214815,0.837381184,-0.078157656,0.884740174,0.562158704,0.839404881,-0.056291498,0.879896462,0.62604785,1.04363215,0.156784892,0.648005247,0.566874266,1.014128208,0.123556234,0.648474336,0.6211375,1.077003121,0.169838041,0.448613346,0.581295252,1.080585957,0.132058263,0.35461548,0.624989033,1.134681225,-0.000506266,0.53172642,0.579681814,1.139340997,-0.060303599,0.518273115
-1,0.582639217,0.18942222,-0.500111163,0.999996424,0.591823697,0.16517593,-0.485577762,0.999988556,0.597846746,0.16450499,-0.485639334,0.999989629,0.603337049,0.16383864,-0.485749096,0.999988019,0.574392676,0.165662736,-0.484014034,0.999987006,0.569034457,0.165498719,-0.484038979,0.999987423,0.56304431,0.165639475,-0.48405093,0.999985039,0.609710872,0.165291816,-0.328140289,0.999987721,0.556186557,0.169439003,-0.322203577,0.999983907,0.594597876,0.210488766,-0.434616804,0.999995947,0.572263896,0.212617904,-0.433031797,0.99999541,0.669600725,0.284861296,-0.190904945,0.999992371,0.503944516,0.283006787,-0.179192156,0.999983132,0.709540546,0.43880108,-0.090353101,0.998075426,0.463346243,0.436442882,-0.105055556,0.993940115,0.748973548,0.568709493,-0.250742853,0.996865749,0.425144494,0.578270733,-0.266882002,0.990665913,0.761532724,0.61161834,-0.298012316,0.991043448,0.413549572,0.620297253,-0.311221987,0.980012655,0.755057216,0.609479129,-0.359573483,0.992451191,0.418179572,0.617588639,-0.373097092,0.982494116,0.749979615,0.598166525,-0.278404206,0.991625726,0.423935026,0.606316566,-0.29526037,0.980450749,0.631319582,0.599387407,-0.002042576,0.997433305,0.545689642,0.5979231,0.002247533,0.997185707,0.625173748,0.836797893,-0.079428993,0.884665251,0.562319636,0.838245273,-0.060558863,0.880909622,0.626153529,1.016503334,0.166584343,0.647771657,0.566890717,1.016338944,0.123012602,0.652112603,0.620695889,1.072749734,0.181410462,0.450480729,0.581207097,1.080700278,0.131309956,0.356913537,0.624843121,1.130861998,0.012596041,0.532690227,0.579630375,1.139426708,-0.063232884,0.520999432
-1,0.582553983,0.189285591,-0.499892712,0.999996364,0.591742575,0.165131554,-0.484615415,0.999988437,0.597752213,0.164477989,-0.484681755,0.99998951,0.603256285,0.16382502,-0.484790713,0.999987841,0.57435286,0.165557191,-0.482835114,0.999986887,0.569010139,0.165363312,-0.482866138,0.999987245,0.563031375,0.165469438,-0.482883781,0.99998492,0.6096524,0.165297598,-0.324850559,0.999987602,0.556177974,0.169291422,-0.318155259,0.999983728,0.594484329,0.210358679,-0.433901846,0.999995887,0.57215637,0.212425202,-0.432020903,0.999995351,0.66952312,0.284812272,-0.186858028,0.999992192,0.503965318,0.283011049,-0.175896958,0.999983013,0.709412098,0.438800633,-0.088064685,0.998070896,0.463419765,0.435893565,-0.102755904,0.993962705,0.747822106,0.568966746,-0.25066793,0.996826172,0.425410986,0.577568114,-0.266711444,0.990709662,0.759233832,0.612472594,-0.298023194,0.99092114,0.414178759,0.619279623,-0.310871065,0.980060101,0.752802849,0.610440969,-0.359494567,0.992340505,0.418800265,0.6161834,-0.372886717,0.982523799,0.74804467,0.598977447,-0.278322309,0.991497457,0.424377441,0.60459429,-0.295190603,0.980450749,0.631147683,0.599373043,-0.001992434,0.997408032,0.545548856,0.597897947,0.002197542,0.997182131,0.625118673,0.836569607,-0.081033275,0.885058701,0.562376261,0.838014245,-0.062056553,0.881757855,0.626254141,1.012226343,0.165161684,0.64917624,0.566941023,1.018326402,0.122722611,0.655326664,0.62055546,1.072913647,0.179561436,0.451967865,0.581144452,1.081075788,0.131194949,0.358587474,0.624541461,1.130881071,0.009963261,0.535079479,0.579742134,1.1397053,-0.066461876,0.5241099
-1,0.582536817,0.189103737,-0.501439095,0.999996245,0.591708302,0.165070832,-0.486278772,0.999988019,0.597723603,0.16442731,-0.486339569,0.999989152,0.603230596,0.163788751,-0.486442,0.999987423,0.574324191,0.165457085,-0.484473407,0.99998641,0.568988442,0.165247649,-0.484500408,0.999986827,0.56301105,0.165329158,-0.484516442,0.999984443,0.609621346,0.165295929,-0.326833844,0.999987185,0.556133628,0.169148311,-0.320423305,0.999983191,0.594471812,0.210174218,-0.435765117,0.999995768,0.572125137,0.212195411,-0.433860153,0.999995232,0.669494748,0.284821063,-0.187965617,0.999992013,0.503965259,0.282989711,-0.178595334,0.999982715,0.709076762,0.438821405,-0.088611536,0.998052001,0.463452488,0.435878366,-0.106350563,0.99396199,0.745634913,0.569853663,-0.250702769,0.99676013,0.42730698,0.57759732,-0.268632114,0.990519583,0.755189836,0.613813996,-0.298058927,0.990738392,0.416892111,0.619258881,-0.312658846,0.979651451,0.748909771,0.61159575,-0.359381378,0.992177606,0.421411425,0.616194725,-0.374486268,0.982144058,0.744729996,0.599979281,-0.278271168,0.99130559,0.42693013,0.604542077,-0.296905369,0.980031788,0.631127179,0.599365771,-0.001537073,0.997381747,0.545544028,0.597894013,0.001747332,0.997164011,0.625101566,0.836202383,-0.076527312,0.885437608,0.562646091,0.837966919,-0.061824627,0.882923484,0.626607478,1.014330745,0.161573976,0.652223945,0.566944659,1.01868856,0.117523313,0.656467557,0.620609581,1.074665308,0.173938125,0.453633606,0.580864608,1.081667423,0.125046507,0.35837546,0.624835193,1.131750226,-0.001563292,0.537348568,0.579759717,1.14053309,-0.075004712,0.524300337
